DP,P,S,SumWij,T,h,id,mdot,mu,rho,w_perim,x,y,z
389.65045249015,17383.47916352,8.0633197985385e-06,-5.66993844208e-10,628.78652989567,804389.93077759,0.416,0.026627484093851,0.00030095693632755,865.36527661835,0,0.07684,0,0.416
389.64631631581,16604.187821728,8.0633197985385e-06,-2.4003907107677e-10,629.64341619183,805485.6312845,0.432,0.026627522276321,0.00030044017482397,865.17007739122,0,0.07684,0,0.432
389.66127206816,15824.874319197,8.0633197985385e-06,-8.8821027493617e-11,630.52227098742,806609.42291162,0.448,0.026627585671766,0.00029991250785349,864.96985687609,0,0.07684,0,0.448
389.68410562601,15045.518041411,8.0633197985385e-06,3.3462689472221e-10,631.4291255169,807769.01779846,0.464,0.026627674899667,0.00029937050077462,864.76323957981,0,0.07684,0,0.464
389.70887420673,14124.513457728,8.0633197985385e-06,1.1860099260269e-09,632.36592766828,808966.90670944,0.48,0.026627789867002,0.00029881321236005,864.54977995386,0,0.07684,0,0.48
389.73142850855,13345.062254174,8.0633197985385e-06,3.4925107033884e-09,633.33233235016,810202.64837615,0.496,0.026627927802753,0.00029824108218435,864.32955478231,0,0.07684,0,0.496
389.7531829508,12565.566222649,8.0633197985385e-06,2.0687256039992e-09,634.32679152111,811474.26331805,0.512,0.026628097669917,0.00029765525722324,864.10291498877,0,0.07684,0,0.512
389.77170344502,11786.031510512,8.0633197985385e-06,1.2826869859897e-09,635.34749988995,812779.44310929,0.528,0.026628299192218,0.00029705702037104,863.87027021526,0,0.07684,0,0.528
389.78704500474,11006.464769755,8.0633197985385e-06,6.7116437663208e-10,636.39245944394,814115.63289097,0.544,0.026628531977516,0.00029644774785919,863.63207415146,0,0.07684,0,0.544
389.79961187613,10226.871415729,8.0633197985385e-06,-2.5755331696718e-10,637.45963791855,815480.23400645,0.56,0.026628798017459,0.00029582881349511,863.38878843916,0,0.07684,0,0.56
389.81026742054,9266.6912510623,8.0633197985385e-06,-5.452367895189e-10,638.54747710593,816870.85649825,0.576,0.026629096229775,0.00029520129467974,863.14076678883,0,0.07684,0,0.576
389.8174071244,8487.059712203,8.0633197985385e-06,4.4105288876525e-10,639.65451736585,818285.32183834,0.592,0.026629425463653,0.00029456619387518,862.88834055452,0,0.07684,0,0.592
388.37509262614,7708.867597079,8.0633197985385e-06,4.6960206398283e-10,640.35395608789,819178.9946935,0.608,0.026629781313396,0.00029416673521626,862.72884126625,0,0.07684,0,0.608
388.38499471753,6932.0983750016,8.0633197985385e-06,4.8222528287847e-10,640.64042105414,819545.01098088,0.624,0.026630145510814,0.00029400353252136,862.66351296969,0,0.07684,0,0.624
388.37045608813,6155.3481363447,8.0633197985385e-06,5.4750250068533e-10,640.92149051005,819904.13342469,0.64,0.026630517914621,0.00029384362962797,862.5994133565,0,0.07684,0,0.64
388.34450618367,5378.6452733804,8.0633197985385e-06,5.5055993578111e-10,641.18859752244,820245.41605442,0.656,0.026630898271608,0.00029369187703704,862.53849634682,0,0.07684,0,0.656
388.31380330755,4658.6120804334,8.0633197985385e-06,5.5930907003428e-10,641.43786086648,820563.8998291,0.672,0.026631286093198,0.00029355044360439,862.48164738143,0,0.07684,0,0.672
388.28404808387,3882.0288713407,8.0633197985385e-06,-9.1526316521459e-11,641.66852270545,820858.61646075,0.688,0.026631682118484,0.0002934197206425,862.42903959928,0,0.07684,0,0.688
388.2552003169,3105.5043296149,8.0633197985385e-06,-1.0981551335284e-10,641.88078283751,821129.82123148,0.704,0.026632084561549,0.0002932995586327,862.38062771471,0,0.07684,0,0.704
388.22886285495,2329.0337850411,8.0633197985385e-06,-1.0276392058262e-10,642.07563437418,821378.78303989,0.72,0.026632492850792,0.00029318936309048,862.336185473,0,0.07684,0,0.72
388.20532483971,1552.6117106526,8.0633197985385e-06,-3.3223356989025e-11,642.25434614796,821607.12307324,0.736,0.026632906437764,0.0002930883887286,862.29542369267,0,0.07684,0,0.736
388.18458327384,776.23250762116,8.0633197985385e-06,-1.4880318778752e-11,642.4182301805,821816.51770162,0.752,0.026633324883986,0.00029299587081014,862.25804330285,0,0.07684,0,0.752
388.05753836591,0,8.0633197985385e-06,-1.3695820767749e-12,642.53663914688,821967.80883797,0.768,0.026633747342678,0.00029292907179327,862.23103497407,0,0.07684,0,0.768
0,0,8.0633197985385e-06,0,628.15,803575.92728354,0.784,0.022464408958728,0.00030134227647172,865.51026802107,0,0.07684,0,0.784
0,0,8.0633197985385e-06,0,628.15,803575.92728354,0.8,0.022464408958728,0.00030134227647172,865.51026802107,0,0.07684,0,0.8
