time,TTC-31,mass_flow_PP,mass_flux_PP,post_func,report_pressure_outlet
352.68760078562,758.86500618434,0.12327693472126,144.29797514434,21848.555849896,200000
372.68760078562,755.28212269069,0.12256101026405,143.45997207616,21165.340439989,200000
392.68760078562,752.21343517115,0.12184508580684,142.62196900799,20593.068112232,200000
412.68760078562,750.02460320617,0.12117623364204,141.83906494512,20159.506029144,200000
432.68760078562,747.96105407369,0.1206492328057,141.22220053527,19750.355653563,200000
452.68760078562,745.75495421497,0.1202393083181,140.74237619785,19341.687484523,200000
472.68760078562,744.0565244701,0.11987758603784,140.31897345245,19032.815260077,200000
492.68760078562,742.76663002252,0.11973638982545,140.15370062512,18791.638266717,200000
512.68760078562,741.21378893498,0.11959519361306,139.98842779778,18540.052574492,200000
532.68760078562,739.96670034651,0.11945399740066,139.82315497045,18337.711735084,200000
552.68760078562,739.34161565358,0.11927686813726,139.61582182978,18231.362911879,200000
572.68760078562,738.00462081286,0.1190872015833,139.39381355426,18001.092820919,200000
592.68760078562,737.16384370436,0.11893203883495,139.2121926334,17855.317617879,200000
612.68760078562,737.26210132912,0.11893203883495,139.2121926334,17855.317617879,200000
632.68760078562,738.08893767499,0.12918338388644,151.21158519439,17981.878453393,200000
652.68760078562,733.04799857009,0.13980582524272,163.64535297314,18569.961990951,200000
672.68760078562,726.72668146356,0.14008856515148,163.97630536435,18878.834738066,200000
692.68760078562,728.01133811902,0.14011216079586,164.00392451074,19173.235676529,200000
712.68760078562,728.81089261525,0.13980582524272,163.64535297314,19300.115943587,200000
732.68760078562,729.56341558808,0.13980582524272,163.64535297314,19386.704013617,200000
752.68760078562,730.35482512911,0.13980582524272,163.64535297314,19521.057347596,200000
772.68760078562,730.7623626976,0.13980582524272,163.64535297314,19587.263605201,200000
792.68760078562,731.16296712231,0.14017313859452,164.07530017314,19655.999181429,200000
812.68760078562,731.54132959048,0.14102227461042,165.06922988103,19768.601967495,200000
832.68760078562,731.50197099404,0.14126213592233,165.34999206661,19868.236918779,200000
852.68760078562,731.32801971706,0.14126213592233,165.34999206661,19868.236918779,200000
872.68760078562,731.32768939291,0.14126213592233,165.34999206661,19868.236918779,200000
892.68760078562,731.32765622121,0.14126213592233,165.34999206661,19868.236918779,200000
900,731.31953012914,0.14126213592233,165.34999206661,19868.236918779,200000
