x,y,z,id,massfrac0
0.43614457831325,0,0,0.036144578313253,-4.3595317551865e-18
0.43674698795181,0,0,0.036746987951807,-4.3612306758748e-18
0.43734939759036,0,0,0.037349397590361,-4.362979368307e-18
0.43795180722892,0,0,0.037951807228916,-4.3648003043584e-18
0.43855421686747,0,0,0.03855421686747,-4.3665938189826e-18
0.43915662650602,0,0,0.039156626506024,-4.3683408962909e-18
0.43975903614458,0,0,0.039759036144578,-4.3700265863043e-18
0.44036144578313,0,0,0.040361445783132,-4.3716939785017e-18
0.44096385542169,0,0,0.040963855421687,-4.373337032788e-18
0.44156626506024,0,0,0.041566265060241,-4.3749772403189e-18
0.4421686746988,0,0,0.042168674698795,-4.3766876982376e-18
0.44277108433735,0,0,0.042771084337349,-4.3783466427771e-18
0.4433734939759,0,0,0.043373493975904,-4.3800119067487e-18
0.44397590361446,0,0,0.043975903614458,-4.3816411589588e-18
0.44457831325301,0,0,0.044578313253012,-4.3833584106352e-18
0.44518072289157,0,0,0.045180722891566,-4.3850685875852e-18
0.44578313253012,0,0,0.04578313253012,-4.3866340863067e-18
0.44638554216867,0,0,0.046385542168675,-4.3881413418385e-18
0.44698795180723,0,0,0.046987951807229,-4.3897557570494e-18
0.44759036144578,0,0,0.047590361445783,-4.3914163090261e-18
0.44819277108434,0,0,0.048192771084337,-4.3930504823559e-18
0.44879518072289,0,0,0.048795180722892,-4.3947614835032e-18
0.44939759036145,0,0,0.049397590361446,-4.3965541761837e-18
0.45,0,0,0.05,-4.3982062500305e-18
0.45060240963855,0,0,0.050602409638554,-4.3999257586359e-18
0.45120481927711,0,0,0.051204819277108,-4.4017069886425e-18
0.45180722891566,0,0,0.051807228915663,-4.4033195359004e-18
0.45240963855422,0,0,0.052409638554217,-4.4049922099917e-18
0.45301204819277,0,0,0.053012048192771,-4.4066904586772e-18
0.45361445783133,0,0,0.053614457831325,-4.4083877562049e-18
0.45421686746988,0,0,0.05421686746988,-4.410109645779e-18
0.45481927710843,0,0,0.054819277108434,-4.4118776143243e-18
0.45542168674699,0,0,0.055421686746988,-4.4136429671546e-18
0.45602409638554,0,0,0.056024096385542,-4.4154459751322e-18
0.4566265060241,0,0,0.056626506024096,-4.4170811345229e-18
0.45722891566265,0,0,0.057228915662651,-4.4186089879939e-18
0.4578313253012,0,0,0.057831325301205,-4.4200779863673e-18
0.45843373493976,0,0,0.058433734939759,-4.4214084658584e-18
0.45903614457831,0,0,0.059036144578313,-4.4223665738436e-18
0.45963855421687,0,0,0.059638554216867,-4.4224356416996e-18
0.46024096385542,0,0,0.060240963855422,-4.420844596492e-18
0.46084337349398,0,0,0.060843373493976,-4.4155027914346e-18
0.46144578313253,0,0,0.06144578313253,-4.4023238075e-18
0.46204819277108,0,0,0.062048192771084,-4.3729956705425e-18
0.46265060240964,0,0,0.062650602409639,-4.309418906662e-18
0.46325301204819,0,0,0.063253012048193,-4.1735880086752e-18
0.46385542168675,0,0,0.063855421686747,-3.8863300753126e-18
0.4644578313253,0,0,0.064457831325301,-3.2808491694155e-18
0.46506024096386,0,0,0.065060240963855,-2.0074003247207e-18
0.46566265060241,0,0,0.06566265060241,6.6853743282594e-19
0.46626506024096,0,0,0.066265060240964,6.2879833240974e-18
0.46686746987952,0,0,0.066867469879518,1.8083747101645e-17
0.46746987951807,0,0,0.067469879518072,4.2834196692873e-17
0.46807228915663,0,0,0.068072289156626,9.4746969540717e-17
0.46867469879518,0,0,0.068674698795181,2.0359146432931e-16
0.46927710843373,0,0,0.069277108433735,4.3171975815211e-16
0.46987951807229,0,0,0.069879518072289,9.0967474806746e-16
0.47048192771084,0,0,0.070481927710843,1.9106539228259e-15
0.4710843373494,0,0,0.071084337349398,4.0061504331041e-15
0.47168674698795,0,0,0.071686746987952,8.3911119922622e-15
0.47228915662651,0,0,0.072289156626506,1.7562902108607e-14
0.47289156626506,0,0,0.07289156626506,3.6738274581067e-14
0.47349397590361,0,0,0.073493975903614,7.6808916749999e-14
0.47409638554217,0,0,0.074096385542169,1.6050254063004e-13
0.47469879518072,0,0,0.074698795180723,3.3521833588399e-13
0.47530120481928,0,0,0.075301204819277,6.9974990226912e-13
0.47590361445783,0,0,0.075903614457831,1.4598835809346e-12
0.47650602409639,0,0,0.076506024096386,3.0439905830409e-12
0.47710843373494,0,0,0.07710843373494,6.3431680608012e-12
0.47771084337349,0,0,0.077710843373494,1.3209730460708e-11
0.47831325301205,0,0,0.078313253012048,2.7491116606791e-11
0.4789156626506,0,0,0.078915662650602,5.7172365480646e-11
0.47951807228916,0,0,0.079518072289157,1.1881155530925e-10
0.48012048192771,0,0,0.080120481927711,2.4671292211797e-10
0.48072289156627,0,0,0.080722891566265,5.1187767234277e-10
0.48132530120482,0,0,0.081325301204819,1.0611093895871e-09
0.48192771084337,0,0,0.081927710843373,2.1976090503727e-09
0.48253012048193,0,0,0.082530120481928,4.5468581553653e-09
0.48313253012048,0,0,0.083132530120482,9.3975561047423e-09
0.48373493975904,0,0,0.083734939759036,1.9401261926366e-08
0.48433734939759,0,0,0.08433734939759,4.0005735620244e-08
0.48493975903614,0,0,0.084939759036145,8.2386055684219e-08
0.4855421686747,0,0,0.085542168674699,1.6942673356147e-07
0.48614457831325,0,0,0.086144578313253,3.4790409026905e-07
0.48674698795181,0,0,0.086746987951807,7.132360027281e-07
0.48734939759036,0,0,0.087349397590361,1.4596308216603e-06
0.48795180722892,0,0,0.087951807228916,2.9814030979941e-06
0.48855421686747,0,0,0.08855421686747,6.0769906470957e-06
0.48915662650602,0,0,0.089156626506024,1.2358264232335e-05
0.48975903614458,0,0,0.089759036144578,2.5068275209193e-05
0.49036144578313,0,0,0.090361445783132,5.0707208874368e-05
0.49096385542169,0,0,0.090963855421687,0.0001022475097196
0.49156626506024,0,0,0.091566265060241,0.00020545054594408
0.4921686746988,0,0,0.092168674698795,0.0004111825356492
0.49277108433735,0,0,0.092771084337349,0.00081920873729877
0.4933734939759,0,0,0.093373493975904,0.001623651589855
0.49397590361446,0,0,0.093975903614458,0.0031986286674901
0.49457831325301,0,0,0.094578313253012,0.006256699294581
0.49518072289157,0,0,0.095180722891566,0.012135034502009
0.49578313253012,0,0,0.09578313253012,0.023295043141012
0.49638554216867,0,0,0.096385542168675,0.044151171039375
0.49698795180723,0,0,0.096987951807229,0.08233209198508
0.49759036144578,0,0,0.097590361445783,0.15028735527059
0.49819277108434,0,0,0.098192771084337,0.26639732700552
0.49879518072289,0,0,0.098795180722892,0.45238570557712
0.49939759036145,0,0,0.099397590361446,0.71720429847245
0.5,0,0,0.1,1
