id,pp,x,y,z
551,1001669.868085,0.33493397358944,-0.0003,0
552,1001668.6676052,0.3343337334934,0.0003,0
553,1001668.6676052,0.3343337334934,-0.0003,0
554,1001667.4671254,0.33373349339736,0.0003,0
555,1001667.4671254,0.33373349339736,-0.0003,0
556,1001666.2666456,0.33313325330132,0.0003,0
557,1001666.2666456,0.33313325330132,-0.0003,0
558,1001665.0661658,0.33253301320528,0.0003,0
559,1001665.0661658,0.33253301320528,-0.0003,0
560,1001663.865686,0.33193277310924,0.0003,0
561,1001663.865686,0.33193277310924,-0.0003,0
562,1001662.6652062,0.33133253301321,0.0003,0
563,1001662.6652062,0.33133253301321,-0.0003,0
564,1001661.4647264,0.33073229291717,0.0003,0
565,1001661.4647264,0.33073229291717,-0.0003,0
566,1001660.2642466,0.33013205282113,0.0003,0
567,1001660.2642466,0.33013205282113,-0.0003,0
568,1001659.0637668,0.32953181272509,0.0003,0
569,1001659.0637668,0.32953181272509,-0.0003,0
570,1001657.863287,0.32893157262905,0.0003,0
571,1001657.863287,0.32893157262905,-0.0003,0
572,1001656.6628072,0.32833133253301,0.0003,0
573,1001656.6628072,0.32833133253301,-0.0003,0
574,1001655.4623274,0.32773109243697,0.0003,0
575,1001655.4623274,0.32773109243697,-0.0003,0
576,1001654.2618476,0.32713085234094,0.0003,0
577,1001654.2618476,0.32713085234094,-0.0003,0
578,1001653.0613678,0.3265306122449,0.0003,0
579,1001653.0613678,0.3265306122449,-0.0003,0
580,1001651.860888,0.32593037214886,0.0003,0
581,1001651.860888,0.32593037214886,-0.0003,0
582,1001650.6604082,0.32533013205282,0.0003,0
583,1001650.6604082,0.32533013205282,-0.0003,0
584,1001649.4599284,0.32472989195678,0.0003,0
585,1001649.4599284,0.32472989195678,-0.0003,0
586,1001648.2594486,0.32412965186074,0.0003,0
587,1001648.2594486,0.32412965186074,-0.0003,0
588,1001647.0589688,0.32352941176471,0.0003,0
589,1001647.0589688,0.32352941176471,-0.0003,0
590,1001645.858489,0.32292917166867,0.0003,0
591,1001645.858489,0.32292917166867,-0.0003,0
592,1001644.6580092,0.32232893157263,0.0003,0
593,1001644.6580092,0.32232893157263,-0.0003,0
594,1001643.4575294,0.32172869147659,0.0003,0
595,1001643.4575294,0.32172869147659,-0.0003,0
596,1001642.2570496,0.32112845138055,0.0003,0
597,1001642.2570496,0.32112845138055,-0.0003,0
598,1001641.0565698,0.32052821128451,0.0003,0
599,1001641.0565698,0.32052821128451,-0.0003,0
600,1001639.85609,0.31992797118848,0.0003,0
601,1001639.85609,0.31992797118848,-0.0003,0
602,1001638.6556102,0.31932773109244,0.0003,0
603,1001638.6556102,0.31932773109244,-0.0003,0
604,1001637.4551304,0.3187274909964,0.0003,0
605,1001637.4551304,0.3187274909964,-0.0003,0
606,1001636.2546506,0.31812725090036,0.0003,0
607,1001636.2546506,0.31812725090036,-0.0003,0
608,1001635.0541708,0.31752701080432,0.0003,0
609,1001635.0541708,0.31752701080432,-0.0003,0
610,1001633.8536909,0.31692677070828,0.0003,0
611,1001633.8536909,0.31692677070828,-0.0003,0
612,1001632.6532111,0.31632653061224,0.0003,0
613,1001632.6532111,0.31632653061224,-0.0003,0
614,1001631.4527313,0.31572629051621,0.0003,0
615,1001631.4527313,0.31572629051621,-0.0003,0
616,1001630.2522515,0.31512605042017,0.0003,0
617,1001630.2522515,0.31512605042017,-0.0003,0
618,1001629.0517717,0.31452581032413,0.0003,0
619,1001629.0517717,0.31452581032413,-0.0003,0
620,1001627.8512919,0.31392557022809,0.0003,0
621,1001627.8512919,0.31392557022809,-0.0003,0
622,1001626.6508121,0.31332533013205,0.0003,0
623,1001626.6508121,0.31332533013205,-0.0003,0
624,1001625.4503322,0.31272509003601,0.0003,0
625,1001625.4503322,0.31272509003601,-0.0003,0
626,1001624.2498524,0.31212484993998,0.0003,0
627,1001624.2498524,0.31212484993998,-0.0003,0
628,1001623.0493726,0.31152460984394,0.0003,0
629,1001623.0493726,0.31152460984394,-0.0003,0
630,1001621.8488928,0.3109243697479,0.0003,0
631,1001621.8488928,0.3109243697479,-0.0003,0
632,1001620.648413,0.31032412965186,0.0003,0
633,1001620.648413,0.31032412965186,-0.0003,0
634,1001619.4479332,0.30972388955582,0.0003,0
635,1001619.4479332,0.30972388955582,-0.0003,0
636,1001618.2474533,0.30912364945978,0.0003,0
637,1001618.2474533,0.30912364945978,-0.0003,0
638,1001617.0469735,0.30852340936375,0.0003,0
639,1001617.0469735,0.30852340936375,-0.0003,0
640,1001615.8464937,0.30792316926771,0.0003,0
641,1001615.8464937,0.30792316926771,-0.0003,0
642,1001614.6460139,0.30732292917167,0.0003,0
643,1001614.6460139,0.30732292917167,-0.0003,0
644,1001613.445534,0.30672268907563,0.0003,0
645,1001613.445534,0.30672268907563,-0.0003,0
646,1001612.2450542,0.30612244897959,0.0003,0
647,1001612.2450542,0.30612244897959,-0.0003,0
648,1001611.0445744,0.30552220888355,0.0003,0
649,1001611.0445744,0.30552220888355,-0.0003,0
650,1001609.8440946,0.30492196878751,0.0003,0
651,1001609.8440946,0.30492196878751,-0.0003,0
652,1001608.6436147,0.30432172869148,0.0003,0
653,1001608.6436147,0.30432172869148,-0.0003,0
654,1001607.4431349,0.30372148859544,0.0003,0
655,1001607.4431349,0.30372148859544,-0.0003,0
656,1001606.2426551,0.3031212484994,0.0003,0
657,1001606.2426551,0.3031212484994,-0.0003,0
658,1001605.0421753,0.30252100840336,0.0003,0
659,1001605.0421753,0.30252100840336,-0.0003,0
660,1001603.8416954,0.30192076830732,0.0003,0
661,1001603.8416954,0.30192076830732,-0.0003,0
662,1001602.6412156,0.30132052821128,0.0003,0
663,1001602.6412156,0.30132052821128,-0.0003,0
664,1001601.4407358,0.30072028811525,0.0003,0
665,1001601.4407358,0.30072028811525,-0.0003,0
666,1001600.2402559,0.30012004801921,0.0003,0
667,1001600.2402559,0.30012004801921,-0.0003,0
668,1001599.0397761,0.29951980792317,0.0003,0
669,1001599.0397761,0.29951980792317,-0.0003,0
670,1001597.8392963,0.29891956782713,0.0003,0
671,1001597.8392963,0.29891956782713,-0.0003,0
672,1001596.6388164,0.29831932773109,0.0003,0
673,1001596.6388164,0.29831932773109,-0.0003,0
674,1001595.4383366,0.29771908763505,0.0003,0
675,1001595.4383366,0.29771908763505,-0.0003,0
676,1001594.2378568,0.29711884753902,0.0003,0
677,1001594.2378568,0.29711884753902,-0.0003,0
678,1001593.0373769,0.29651860744298,0.0003,0
679,1001593.0373769,0.29651860744298,-0.0003,0
680,1001591.8368971,0.29591836734694,0.0003,0
681,1001591.8368971,0.29591836734694,-0.0003,0
682,1001590.6364173,0.2953181272509,0.0003,0
683,1001590.6364173,0.2953181272509,-0.0003,0
684,1001589.4359374,0.29471788715486,0.0003,0
685,1001589.4359374,0.29471788715486,-0.0003,0
686,1001588.2354576,0.29411764705882,0.0003,0
687,1001588.2354576,0.29411764705882,-0.0003,0
688,1001587.0349777,0.29351740696279,0.0003,0
689,1001587.0349777,0.29351740696279,-0.0003,0
690,1001585.8344979,0.29291716686675,0.0003,0
691,1001585.8344979,0.29291716686675,-0.0003,0
692,1001584.6340181,0.29231692677071,0.0003,0
693,1001584.6340181,0.29231692677071,-0.0003,0
694,1001583.4335382,0.29171668667467,0.0003,0
695,1001583.4335382,0.29171668667467,-0.0003,0
696,1001582.2330584,0.29111644657863,0.0003,0
697,1001582.2330584,0.29111644657863,-0.0003,0
698,1001581.0325785,0.29051620648259,0.0003,0
699,1001581.0325785,0.29051620648259,-0.0003,0
700,1001579.8320987,0.28991596638655,0.0003,0
701,1001579.8320987,0.28991596638655,-0.0003,0
702,1001578.6316188,0.28931572629052,0.0003,0
703,1001578.6316188,0.28931572629052,-0.0003,0
704,1001577.431139,0.28871548619448,0.0003,0
705,1001577.431139,0.28871548619448,-0.0003,0
706,1001576.2306592,0.28811524609844,0.0003,0
707,1001576.2306592,0.28811524609844,-0.0003,0
708,1001575.0301793,0.2875150060024,0.0003,0
709,1001575.0301793,0.2875150060024,-0.0003,0
710,1001573.8296995,0.28691476590636,0.0003,0
711,1001573.8296995,0.28691476590636,-0.0003,0
712,1001572.6292196,0.28631452581032,0.0003,0
713,1001572.6292196,0.28631452581032,-0.0003,0
714,1001571.4287398,0.28571428571429,0.0003,0
715,1001571.4287398,0.28571428571429,-0.0003,0
716,1001570.2282599,0.28511404561825,0.0003,0
717,1001570.2282599,0.28511404561825,-0.0003,0
718,1001569.0277801,0.28451380552221,0.0003,0
719,1001569.0277801,0.28451380552221,-0.0003,0
720,1001567.8273002,0.28391356542617,0.0003,0
721,1001567.8273002,0.28391356542617,-0.0003,0
722,1001566.6268204,0.28331332533013,0.0003,0
723,1001566.6268204,0.28331332533013,-0.0003,0
724,1001565.4263405,0.28271308523409,0.0003,0
725,1001565.4263405,0.28271308523409,-0.0003,0
726,1001564.2258607,0.28211284513806,0.0003,0
727,1001564.2258607,0.28211284513806,-0.0003,0
728,1001563.0253808,0.28151260504202,0.0003,0
729,1001563.0253808,0.28151260504202,-0.0003,0
730,1001561.8249009,0.28091236494598,0.0003,0
731,1001561.8249009,0.28091236494598,-0.0003,0
732,1001560.6244211,0.28031212484994,0.0003,0
733,1001560.6244211,0.28031212484994,-0.0003,0
734,1001559.4239412,0.2797118847539,0.0003,0
735,1001559.4239412,0.2797118847539,-0.0003,0
736,1001558.2234614,0.27911164465786,0.0003,0
737,1001558.2234614,0.27911164465786,-0.0003,0
738,1001557.0229815,0.27851140456182,0.0003,0
739,1001557.0229815,0.27851140456182,-0.0003,0
740,1001555.8225017,0.27791116446579,0.0003,0
741,1001555.8225017,0.27791116446579,-0.0003,0
742,1001554.6220218,0.27731092436975,0.0003,0
743,1001554.6220218,0.27731092436975,-0.0003,0
744,1001553.4215419,0.27671068427371,0.0003,0
745,1001553.4215419,0.27671068427371,-0.0003,0
746,1001552.2210621,0.27611044417767,0.0003,0
747,1001552.2210621,0.27611044417767,-0.0003,0
748,1001551.0205822,0.27551020408163,0.0003,0
749,1001551.0205822,0.27551020408163,-0.0003,0
750,1001549.8201024,0.27490996398559,0.0003,0
751,1001549.8201024,0.27490996398559,-0.0003,0
752,1001548.6196225,0.27430972388956,0.0003,0
753,1001548.6196225,0.27430972388956,-0.0003,0
754,1001547.4191426,0.27370948379352,0.0003,0
755,1001547.4191426,0.27370948379352,-0.0003,0
756,1001546.2186628,0.27310924369748,0.0003,0
757,1001546.2186628,0.27310924369748,-0.0003,0
758,1001545.0181829,0.27250900360144,0.0003,0
759,1001545.0181829,0.27250900360144,-0.0003,0
760,1001543.817703,0.2719087635054,0.0003,0
761,1001543.817703,0.2719087635054,-0.0003,0
762,1001542.6172232,0.27130852340936,0.0003,0
763,1001542.6172232,0.27130852340936,-0.0003,0
764,1001541.4167433,0.27070828331333,0.0003,0
765,1001541.4167433,0.27070828331333,-0.0003,0
766,1001540.2162634,0.27010804321729,0.0003,0
767,1001540.2162634,0.27010804321729,-0.0003,0
768,1001539.0157836,0.26950780312125,0.0003,0
769,1001539.0157836,0.26950780312125,-0.0003,0
770,1001537.8153037,0.26890756302521,0.0003,0
771,1001537.8153037,0.26890756302521,-0.0003,0
772,1001536.6148238,0.26830732292917,0.0003,0
773,1001536.6148238,0.26830732292917,-0.0003,0
774,1001535.414344,0.26770708283313,0.0003,0
775,1001535.414344,0.26770708283313,-0.0003,0
776,1001534.2138641,0.26710684273709,0.0003,0
777,1001534.2138641,0.26710684273709,-0.0003,0
778,1001533.0133842,0.26650660264106,0.0003,0
779,1001533.0133842,0.26650660264106,-0.0003,0
780,1001531.8129044,0.26590636254502,0.0003,0
781,1001531.8129044,0.26590636254502,-0.0003,0
782,1001530.6124245,0.26530612244898,0.0003,0
783,1001530.6124245,0.26530612244898,-0.0003,0
784,1001529.4119446,0.26470588235294,0.0003,0
785,1001529.4119446,0.26470588235294,-0.0003,0
786,1001528.2114647,0.2641056422569,0.0003,0
787,1001528.2114647,0.2641056422569,-0.0003,0
788,1001527.0109849,0.26350540216086,0.0003,0
789,1001527.0109849,0.26350540216086,-0.0003,0
790,1001525.810505,0.26290516206483,0.0003,0
791,1001525.810505,0.26290516206483,-0.0003,0
792,1001524.6100251,0.26230492196879,0.0003,0
793,1001524.6100251,0.26230492196879,-0.0003,0
794,1001523.4095452,0.26170468187275,0.0003,0
795,1001523.4095452,0.26170468187275,-0.0003,0
796,1001522.2090653,0.26110444177671,0.0003,0
797,1001522.2090653,0.26110444177671,-0.0003,0
798,1001521.0085855,0.26050420168067,0.0003,0
799,1001521.0085855,0.26050420168067,-0.0003,0
800,1001519.8081056,0.25990396158463,0.0003,0
801,1001519.8081056,0.25990396158463,-0.0003,0
802,1001518.6076257,0.2593037214886,0.0003,0
803,1001518.6076257,0.2593037214886,-0.0003,0
804,1001517.4071458,0.25870348139256,0.0003,0
805,1001517.4071458,0.25870348139256,-0.0003,0
806,1001516.2066659,0.25810324129652,0.0003,0
807,1001516.2066659,0.25810324129652,-0.0003,0
808,1001515.0061861,0.25750300120048,0.0003,0
809,1001515.0061861,0.25750300120048,-0.0003,0
810,1001513.8057062,0.25690276110444,0.0003,0
811,1001513.8057062,0.25690276110444,-0.0003,0
812,1001512.6052263,0.2563025210084,0.0003,0
813,1001512.6052263,0.2563025210084,-0.0003,0
814,1001511.4047464,0.25570228091236,0.0003,0
815,1001511.4047464,0.25570228091236,-0.0003,0
816,1001510.2042665,0.25510204081633,0.0003,0
817,1001510.2042665,0.25510204081633,-0.0003,0
818,1001509.0037866,0.25450180072029,0.0003,0
819,1001509.0037866,0.25450180072029,-0.0003,0
820,1001507.8033067,0.25390156062425,0.0003,0
821,1001507.8033067,0.25390156062425,-0.0003,0
822,1001506.6028269,0.25330132052821,0.0003,0
823,1001506.6028269,0.25330132052821,-0.0003,0
824,1001505.402347,0.25270108043217,0.0003,0
825,1001505.402347,0.25270108043217,-0.0003,0
826,1001504.2018671,0.25210084033613,0.0003,0
827,1001504.2018671,0.25210084033613,-0.0003,0
828,1001503.0013872,0.2515006002401,0.0003,0
829,1001503.0013872,0.2515006002401,-0.0003,0
830,1001501.8009073,0.25090036014406,0.0003,0
831,1001501.8009073,0.25090036014406,-0.0003,0
832,1001500.6004274,0.25030012004802,0.0003,0
833,1001500.6004274,0.25030012004802,-0.0003,0
834,1001499.3999475,0.24969987995198,0.0003,0
835,1001499.3999475,0.24969987995198,-0.0003,0
836,1001498.1994676,0.24909963985594,0.0003,0
837,1001498.1994676,0.24909963985594,-0.0003,0
838,1001496.9989877,0.2484993997599,0.0003,0
839,1001496.9989877,0.2484993997599,-0.0003,0
840,1001495.7985078,0.24789915966387,0.0003,0
841,1001495.7985078,0.24789915966387,-0.0003,0
842,1001494.5980279,0.24729891956783,0.0003,0
843,1001494.5980279,0.24729891956783,-0.0003,0
844,1001493.397548,0.24669867947179,0.0003,0
845,1001493.397548,0.24669867947179,-0.0003,0
846,1001492.1970682,0.24609843937575,0.0003,0
847,1001492.1970682,0.24609843937575,-0.0003,0
848,1001490.9965883,0.24549819927971,0.0003,0
849,1001490.9965883,0.24549819927971,-0.0003,0
850,1001489.7961084,0.24489795918367,0.0003,0
851,1001489.7961084,0.24489795918367,-0.0003,0
852,1001488.5956285,0.24429771908764,0.0003,0
853,1001488.5956285,0.24429771908763,-0.0003,0
854,1001487.3951486,0.2436974789916,0.0003,0
855,1001487.3951486,0.2436974789916,-0.0003,0
856,1001486.1946687,0.24309723889556,0.0003,0
857,1001486.1946687,0.24309723889556,-0.0003,0
858,1001484.9941888,0.24249699879952,0.0003,0
859,1001484.9941888,0.24249699879952,-0.0003,0
860,1001483.7937089,0.24189675870348,0.0003,0
861,1001483.7937089,0.24189675870348,-0.0003,0
862,1001482.593229,0.24129651860744,0.0003,0
863,1001482.593229,0.24129651860744,-0.0003,0
864,1001481.3927491,0.2406962785114,0.0003,0
865,1001481.3927491,0.2406962785114,-0.0003,0
866,1001480.1922692,0.24009603841537,0.0003,0
867,1001480.1922692,0.24009603841537,-0.0003,0
868,1001478.9917892,0.23949579831933,0.0003,0
869,1001478.9917892,0.23949579831933,-0.0003,0
870,1001477.7913093,0.23889555822329,0.0003,0
871,1001477.7913093,0.23889555822329,-0.0003,0
872,1001476.5908294,0.23829531812725,0.0003,0
873,1001476.5908294,0.23829531812725,-0.0003,0
874,1001475.3903495,0.23769507803121,0.0003,0
875,1001475.3903495,0.23769507803121,-0.0003,0
876,1001474.1898696,0.23709483793517,0.0003,0
877,1001474.1898696,0.23709483793517,-0.0003,0
878,1001472.9893897,0.23649459783914,0.0003,0
879,1001472.9893897,0.23649459783914,-0.0003,0
880,1001471.7889098,0.2358943577431,0.0003,0
881,1001471.7889098,0.2358943577431,-0.0003,0
882,1001470.5884299,0.23529411764706,0.0003,0
883,1001470.5884299,0.23529411764706,-0.0003,0
884,1001469.38795,0.23469387755102,0.0003,0
885,1001469.38795,0.23469387755102,-0.0003,0
886,1001468.1874701,0.23409363745498,0.0003,0
887,1001468.1874701,0.23409363745498,-0.0003,0
888,1001466.9869902,0.23349339735894,0.0003,0
889,1001466.9869902,0.23349339735894,-0.0003,0
890,1001465.7865103,0.23289315726291,0.0003,0
891,1001465.7865103,0.23289315726291,-0.0003,0
892,1001464.5860303,0.23229291716687,0.0003,0
893,1001464.5860303,0.23229291716687,-0.0003,0
894,1001463.3855504,0.23169267707083,0.0003,0
895,1001463.3855504,0.23169267707083,-0.0003,0
896,1001462.1850705,0.23109243697479,0.0003,0
897,1001462.1850705,0.23109243697479,-0.0003,0
898,1001460.9845906,0.23049219687875,0.0003,0
899,1001460.9845906,0.23049219687875,-0.0003,0
900,1001459.7841107,0.22989195678271,0.0003,0
901,1001459.7841107,0.22989195678271,-0.0003,0
902,1001458.5836308,0.22929171668667,0.0003,0
903,1001458.5836308,0.22929171668667,-0.0003,0
904,1001457.3831508,0.22869147659064,0.0003,0
905,1001457.3831508,0.22869147659064,-0.0003,0
906,1001456.1826709,0.2280912364946,0.0003,0
907,1001456.1826709,0.2280912364946,-0.0003,0
908,1001454.982191,0.22749099639856,0.0003,0
909,1001454.982191,0.22749099639856,-0.0003,0
910,1001453.7817111,0.22689075630252,0.0003,0
911,1001453.7817111,0.22689075630252,-0.0003,0
912,1001452.5812312,0.22629051620648,0.0003,0
913,1001452.5812312,0.22629051620648,-0.0003,0
914,1001451.3807512,0.22569027611044,0.0003,0
915,1001451.3807512,0.22569027611044,-0.0003,0
916,1001450.1802713,0.22509003601441,0.0003,0
917,1001450.1802713,0.22509003601441,-0.0003,0
918,1001448.9797914,0.22448979591837,0.0003,0
919,1001448.9797914,0.22448979591837,-0.0003,0
920,1001447.7793115,0.22388955582233,0.0003,0
921,1001447.7793115,0.22388955582233,-0.0003,0
922,1001446.5788316,0.22328931572629,0.0003,0
923,1001446.5788316,0.22328931572629,-0.0003,0
924,1001445.3783516,0.22268907563025,0.0003,0
925,1001445.3783516,0.22268907563025,-0.0003,0
926,1001444.1778717,0.22208883553421,0.0003,0
927,1001444.1778717,0.22208883553421,-0.0003,0
928,1001442.9773918,0.22148859543818,0.0003,0
929,1001442.9773918,0.22148859543818,-0.0003,0
930,1001441.7769119,0.22088835534214,0.0003,0
931,1001441.7769119,0.22088835534214,-0.0003,0
932,1001440.5764319,0.2202881152461,0.0003,0
933,1001440.5764319,0.2202881152461,-0.0003,0
934,1001439.375952,0.21968787515006,0.0003,0
935,1001439.375952,0.21968787515006,-0.0003,0
936,1001438.1754721,0.21908763505402,0.0003,0
937,1001438.1754721,0.21908763505402,-0.0003,0
938,1001436.9749921,0.21848739495798,0.0003,0
939,1001436.9749921,0.21848739495798,-0.0003,0
940,1001435.7745122,0.21788715486194,0.0003,0
941,1001435.7745122,0.21788715486194,-0.0003,0
942,1001434.5740323,0.21728691476591,0.0003,0
943,1001434.5740323,0.21728691476591,-0.0003,0
944,1001433.3735524,0.21668667466987,0.0003,0
945,1001433.3735524,0.21668667466987,-0.0003,0
946,1001432.1730724,0.21608643457383,0.0003,0
947,1001432.1730724,0.21608643457383,-0.0003,0
948,1001430.9725925,0.21548619447779,0.0003,0
949,1001430.9725925,0.21548619447779,-0.0003,0
950,1001429.7721126,0.21488595438175,0.0003,0
951,1001429.7721126,0.21488595438175,-0.0003,0
952,1001428.5716326,0.21428571428571,0.0003,0
953,1001428.5716326,0.21428571428571,-0.0003,0
954,1001427.3711527,0.21368547418968,0.0003,0
955,1001427.3711527,0.21368547418968,-0.0003,0
956,1001426.1706727,0.21308523409364,0.0003,0
957,1001426.1706727,0.21308523409364,-0.0003,0
958,1001424.9701928,0.2124849939976,0.0003,0
959,1001424.9701928,0.2124849939976,-0.0003,0
960,1001423.7697129,0.21188475390156,0.0003,0
961,1001423.7697129,0.21188475390156,-0.0003,0
962,1001422.5692329,0.21128451380552,0.0003,0
963,1001422.5692329,0.21128451380552,-0.0003,0
964,1001421.368753,0.21068427370948,0.0003,0
965,1001421.368753,0.21068427370948,-0.0003,0
966,1001420.1682731,0.21008403361345,0.0003,0
967,1001420.1682731,0.21008403361345,-0.0003,0
968,1001418.9677931,0.20948379351741,0.0003,0
969,1001418.9677931,0.20948379351741,-0.0003,0
970,1001417.7673132,0.20888355342137,0.0003,0
971,1001417.7673132,0.20888355342137,-0.0003,0
972,1001416.5668332,0.20828331332533,0.0003,0
973,1001416.5668332,0.20828331332533,-0.0003,0
974,1001415.3663533,0.20768307322929,0.0003,0
975,1001415.3663533,0.20768307322929,-0.0003,0
976,1001414.1658733,0.20708283313325,0.0003,0
977,1001414.1658733,0.20708283313325,-0.0003,0
978,1001412.9653934,0.20648259303721,0.0003,0
979,1001412.9653934,0.20648259303721,-0.0003,0
980,1001411.7649135,0.20588235294118,0.0003,0
981,1001411.7649135,0.20588235294118,-0.0003,0
982,1001410.5644335,0.20528211284514,0.0003,0
983,1001410.5644335,0.20528211284514,-0.0003,0
984,1001409.3639536,0.2046818727491,0.0003,0
985,1001409.3639536,0.2046818727491,-0.0003,0
986,1001408.1634736,0.20408163265306,0.0003,0
987,1001408.1634736,0.20408163265306,-0.0003,0
988,1001406.9629937,0.20348139255702,0.0003,0
989,1001406.9629937,0.20348139255702,-0.0003,0
990,1001405.7625137,0.20288115246098,0.0003,0
991,1001405.7625137,0.20288115246098,-0.0003,0
992,1001404.5620338,0.20228091236495,0.0003,0
993,1001404.5620338,0.20228091236495,-0.0003,0
994,1001403.3615538,0.20168067226891,0.0003,0
995,1001403.3615538,0.20168067226891,-0.0003,0
996,1001402.1610739,0.20108043217287,0.0003,0
997,1001402.1610739,0.20108043217287,-0.0003,0
998,1001400.9605939,0.20048019207683,0.0003,0
999,1001400.9605939,0.20048019207683,-0.0003,0
1000,1001399.760114,0.19987995198079,0.0003,0
1001,1001399.760114,0.19987995198079,-0.0003,0
1002,1001398.559634,0.19927971188475,0.0003,0
1003,1001398.559634,0.19927971188475,-0.0003,0
1004,1001397.3591541,0.19867947178872,0.0003,0
1005,1001397.3591541,0.19867947178872,-0.0003,0
1006,1001396.1586741,0.19807923169268,0.0003,0
1007,1001396.1586741,0.19807923169268,-0.0003,0
1008,1001394.9581942,0.19747899159664,0.0003,0
1009,1001394.9581942,0.19747899159664,-0.0003,0
1010,1001393.7577142,0.1968787515006,0.0003,0
1011,1001393.7577142,0.1968787515006,-0.0003,0
1012,1001392.5572342,0.19627851140456,0.0003,0
1013,1001392.5572342,0.19627851140456,-0.0003,0
1014,1001391.3567543,0.19567827130852,0.0003,0
1015,1001391.3567543,0.19567827130852,-0.0003,0
1016,1001390.1562743,0.19507803121249,0.0003,0
1017,1001390.1562743,0.19507803121248,-0.0003,0
1018,1001388.9557944,0.19447779111645,0.0003,0
1019,1001388.9557944,0.19447779111645,-0.0003,0
1020,1001387.7553144,0.19387755102041,0.0003,0
1021,1001387.7553144,0.19387755102041,-0.0003,0
1022,1001386.5548345,0.19327731092437,0.0003,0
1023,1001386.5548345,0.19327731092437,-0.0003,0
1024,1001385.3543545,0.19267707082833,0.0003,0
1025,1001385.3543545,0.19267707082833,-0.0003,0
1026,1001384.1538745,0.19207683073229,0.0003,0
1027,1001384.1538745,0.19207683073229,-0.0003,0
1028,1001382.9533946,0.19147659063625,0.0003,0
1029,1001382.9533946,0.19147659063625,-0.0003,0
1030,1001381.7529146,0.19087635054022,0.0003,0
1031,1001381.7529146,0.19087635054022,-0.0003,0
1032,1001380.5524346,0.19027611044418,0.0003,0
1033,1001380.5524346,0.19027611044418,-0.0003,0
1034,1001379.3519547,0.18967587034814,0.0003,0
1035,1001379.3519547,0.18967587034814,-0.0003,0
1036,1001378.1514747,0.1890756302521,0.0003,0
1037,1001378.1514747,0.1890756302521,-0.0003,0
1038,1001376.9509948,0.18847539015606,0.0003,0
1039,1001376.9509948,0.18847539015606,-0.0003,0
1040,1001375.7505148,0.18787515006002,0.0003,0
1041,1001375.7505148,0.18787515006002,-0.0003,0
1042,1001374.5500348,0.18727490996399,0.0003,0
1043,1001374.5500348,0.18727490996399,-0.0003,0
1044,1001373.3495549,0.18667466986795,0.0003,0
1045,1001373.3495549,0.18667466986795,-0.0003,0
1046,1001372.1490749,0.18607442977191,0.0003,0
1047,1001372.1490749,0.18607442977191,-0.0003,0
1048,1001370.9485949,0.18547418967587,0.0003,0
1049,1001370.9485949,0.18547418967587,-0.0003,0
1050,1001369.7481149,0.18487394957983,0.0003,0
1051,1001369.7481149,0.18487394957983,-0.0003,0
1052,1001368.547635,0.18427370948379,0.0003,0
1053,1001368.547635,0.18427370948379,-0.0003,0
1054,1001367.347155,0.18367346938776,0.0003,0
1055,1001367.347155,0.18367346938776,-0.0003,0
1056,1001366.146675,0.18307322929172,0.0003,0
1057,1001366.146675,0.18307322929172,-0.0003,0
1058,1001364.9461951,0.18247298919568,0.0003,0
1059,1001364.9461951,0.18247298919568,-0.0003,0
1060,1001363.7457151,0.18187274909964,0.0003,0
1061,1001363.7457151,0.18187274909964,-0.0003,0
1062,1001362.5452351,0.1812725090036,0.0003,0
1063,1001362.5452351,0.1812725090036,-0.0003,0
1064,1001361.3447551,0.18067226890756,0.0003,0
1065,1001361.3447551,0.18067226890756,-0.0003,0
1066,1001360.1442752,0.18007202881152,0.0003,0
1067,1001360.1442752,0.18007202881152,-0.0003,0
1068,1001358.9437952,0.17947178871549,0.0003,0
1069,1001358.9437952,0.17947178871549,-0.0003,0
1070,1001357.7433152,0.17887154861945,0.0003,0
1071,1001357.7433152,0.17887154861945,-0.0003,0
1072,1001356.5428352,0.17827130852341,0.0003,0
1073,1001356.5428352,0.17827130852341,-0.0003,0
1074,1001355.3423553,0.17767106842737,0.0003,0
1075,1001355.3423553,0.17767106842737,-0.0003,0
1076,1001354.1418753,0.17707082833133,0.0003,0
1077,1001354.1418753,0.17707082833133,-0.0003,0
1078,1001352.9413953,0.17647058823529,0.0003,0
1079,1001352.9413953,0.17647058823529,-0.0003,0
1080,1001351.7409153,0.17587034813926,0.0003,0
1081,1001351.7409153,0.17587034813926,-0.0003,0
1082,1001350.5404353,0.17527010804322,0.0003,0
1083,1001350.5404353,0.17527010804322,-0.0003,0
1084,1001349.3399553,0.17466986794718,0.0003,0
1085,1001349.3399553,0.17466986794718,-0.0003,0
1086,1001348.1394754,0.17406962785114,0.0003,0
1087,1001348.1394754,0.17406962785114,-0.0003,0
1088,1001346.9389954,0.1734693877551,0.0003,0
1089,1001346.9389954,0.1734693877551,-0.0003,0
1090,1001345.7385154,0.17286914765906,0.0003,0
1091,1001345.7385154,0.17286914765906,-0.0003,0
1092,1001344.5380354,0.17226890756303,0.0003,0
1093,1001344.5380354,0.17226890756303,-0.0003,0
1094,1001343.3375554,0.17166866746699,0.0003,0
1095,1001343.3375554,0.17166866746699,-0.0003,0
1096,1001342.1370754,0.17106842737095,0.0003,0
